               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.050715,            0.030974,            0.026295,             0.56192,             0.48909,             0.50268,             0.25587,            0.050202,            0.018787,             0.02049,           0.0093369,           0.0093369,           0.0093369
                  37,             0.05069,            0.031251,            0.026117,             0.56895,             0.50484,             0.51502,             0.26654,            0.050077,            0.018443,            0.019976,           0.0092995,           0.0092995,           0.0092995
                  38,            0.050879,            0.030971,            0.025613,             0.60154,             0.46953,             0.50319,              0.2539,            0.049984,            0.018483,            0.020384,           0.0092611,           0.0092611,           0.0092611
                  39,            0.050286,            0.031248,            0.025588,             0.64019,             0.48165,             0.52214,              0.2754,             0.04975,            0.018228,            0.020465,           0.0092219,           0.0092219,           0.0092219
                  40,            0.050167,            0.031129,            0.024733,             0.60342,             0.50034,             0.52712,              0.2765,            0.049402,            0.018246,            0.019722,           0.0091817,           0.0091817,           0.0091817
                  41,            0.049949,            0.030889,            0.024875,             0.58935,             0.52524,              0.5365,             0.27927,            0.049061,            0.018399,            0.019042,           0.0091406,           0.0091406,           0.0091406
                  42,            0.049923,            0.030394,            0.024791,             0.61565,             0.50513,             0.53267,             0.27956,            0.049046,            0.018184,            0.019254,           0.0090986,           0.0090986,           0.0090986
                  43,            0.049566,            0.030339,             0.02415,             0.59592,             0.51626,             0.53655,             0.28363,            0.049061,            0.018355,            0.019286,           0.0090557,           0.0090557,           0.0090557
                  44,            0.049332,            0.030522,            0.023755,             0.62835,             0.50215,              0.5386,             0.28728,             0.04882,            0.018105,            0.019204,           0.0090119,           0.0090119,           0.0090119
                  45,              0.0491,             0.03036,            0.023845,             0.65554,             0.48979,             0.54375,             0.29143,            0.048707,            0.018063,            0.019258,           0.0089673,           0.0089673,           0.0089673
                  46,            0.048991,            0.030258,             0.02367,             0.63317,             0.52347,             0.54892,             0.29273,            0.048439,            0.018119,            0.018906,           0.0089218,           0.0089218,           0.0089218
                  47,            0.048962,            0.030399,            0.023498,             0.64397,             0.51634,             0.55343,             0.29541,            0.048339,            0.018107,            0.018753,           0.0088755,           0.0088755,           0.0088755
                  48,            0.048563,            0.030414,            0.023177,             0.62179,             0.52796,             0.55678,             0.29806,            0.048158,            0.018114,            0.018652,           0.0088283,           0.0088283,           0.0088283
                  49,            0.048617,            0.030218,            0.022857,             0.65827,             0.51673,             0.56434,             0.30539,            0.047827,            0.017943,             0.01825,           0.0087804,           0.0087804,           0.0087804
                  50,            0.048496,            0.029822,            0.022951,             0.61956,             0.53263,             0.55972,             0.30044,            0.047776,            0.017981,            0.018186,           0.0087316,           0.0087316,           0.0087316
                  51,            0.048397,            0.030335,            0.022377,             0.63124,             0.55397,              0.5783,             0.31338,            0.047649,            0.017838,            0.017559,            0.008682,            0.008682,            0.008682
                  52,            0.048121,            0.030232,            0.022086,             0.64739,             0.53343,             0.57216,             0.31182,            0.047535,            0.017791,            0.017554,           0.0086316,           0.0086316,           0.0086316
                  53,            0.048026,            0.030147,            0.021802,             0.66195,             0.51958,             0.56908,             0.30921,            0.047558,            0.017847,            0.017712,           0.0085805,           0.0085805,           0.0085805
                  54,             0.04773,            0.029584,            0.021618,             0.66993,              0.5266,             0.57851,             0.31563,            0.047267,            0.017863,            0.017486,           0.0085286,           0.0085286,           0.0085286
                  55,            0.047793,            0.029953,             0.02174,             0.68383,             0.52277,             0.57779,             0.31866,            0.047127,            0.017821,            0.017838,           0.0084759,           0.0084759,           0.0084759
                  56,            0.047507,            0.029535,            0.021359,             0.64936,             0.54635,             0.58018,             0.31737,            0.047159,            0.017812,            0.017543,           0.0084225,           0.0084225,           0.0084225
                  57,            0.047809,            0.030185,            0.021189,             0.66202,             0.54659,             0.58679,             0.32435,            0.046907,            0.017729,            0.017378,           0.0083684,           0.0083684,           0.0083684
                  58,            0.047287,             0.02955,            0.020545,              0.6746,             0.53438,             0.58186,             0.32131,            0.046898,            0.017699,             0.01757,           0.0083136,           0.0083136,           0.0083136
                  59,            0.047179,            0.029722,             0.02078,             0.69259,             0.54116,             0.59311,             0.32776,            0.046714,            0.017703,            0.017058,           0.0082581,           0.0082581,           0.0082581
                  60,            0.046963,            0.029393,            0.020582,             0.68783,             0.54413,             0.59792,             0.33343,            0.046585,            0.017593,            0.016696,           0.0082019,           0.0082019,           0.0082019
                  61,            0.046774,            0.029487,            0.020516,             0.65868,             0.55992,             0.59578,             0.33315,             0.04648,            0.017666,            0.017007,            0.008145,            0.008145,            0.008145
                  62,            0.046897,            0.029477,            0.020414,             0.68207,             0.55518,             0.59842,             0.33568,            0.046345,            0.017572,            0.016594,           0.0080875,           0.0080875,           0.0080875
                  63,            0.046971,             0.02973,            0.020586,             0.66553,             0.55336,             0.59433,             0.33306,            0.046408,            0.017679,            0.016993,           0.0080294,           0.0080294,           0.0080294
                  64,            0.046389,            0.029169,            0.020183,             0.67578,             0.54172,             0.59519,             0.33394,            0.046128,            0.017603,            0.016778,           0.0079706,           0.0079706,           0.0079706
                  65,            0.046729,            0.029426,             0.01971,             0.67632,              0.5503,             0.60208,              0.3369,            0.046087,            0.017585,              0.0168,           0.0079112,           0.0079112,           0.0079112
