               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.061985,            0.047962,            0.032254,             0.49707,             0.38009,             0.38978,             0.16856,            0.060867,            0.027844,            0.024712,           0.0093369,           0.0093369,           0.0093369
                  37,            0.061557,            0.048055,            0.032047,             0.50641,             0.39802,             0.40265,             0.17344,            0.060625,              0.0278,            0.024369,           0.0092995,           0.0092995,           0.0092995
                  38,            0.061415,             0.04737,            0.031922,             0.49632,             0.40615,             0.40571,             0.17366,             0.06046,            0.027814,            0.024369,           0.0092611,           0.0092611,           0.0092611
                  39,            0.061289,            0.048372,            0.031473,             0.49628,             0.41322,             0.41214,             0.17839,            0.060379,            0.027586,             0.02367,           0.0092219,           0.0092219,           0.0092219
                  40,            0.060899,            0.048122,            0.031183,             0.50334,             0.40769,             0.41167,             0.17653,            0.060122,            0.027656,            0.023447,           0.0091817,           0.0091817,           0.0091817
                  41,            0.060962,            0.047383,            0.030874,             0.52695,             0.41409,             0.42072,             0.18638,            0.060015,            0.027579,            0.023474,           0.0091406,           0.0091406,           0.0091406
                  42,            0.060665,            0.047456,            0.030691,             0.52598,             0.40779,             0.41481,             0.18362,            0.059873,            0.027421,            0.023332,           0.0090986,           0.0090986,           0.0090986
                  43,            0.060635,            0.047099,            0.031031,             0.57011,             0.39935,             0.42757,             0.19216,            0.059563,            0.027337,            0.022431,           0.0090557,           0.0090557,           0.0090557
                  44,            0.060663,            0.048188,            0.030258,             0.50265,             0.43157,             0.42996,             0.18977,            0.059397,            0.027463,            0.022328,           0.0090119,           0.0090119,           0.0090119
                  45,             0.06056,            0.047145,            0.029825,              0.5306,              0.4306,             0.44082,             0.19824,            0.059147,            0.027241,            0.022092,           0.0089673,           0.0089673,           0.0089673
                  46,            0.060219,            0.047271,            0.029855,             0.50489,             0.44707,             0.44415,             0.19817,              0.0592,            0.027153,             0.02219,           0.0089218,           0.0089218,           0.0089218
                  47,            0.060171,            0.047378,            0.029719,              0.5294,             0.43268,             0.44846,             0.19982,            0.058932,            0.027139,            0.021765,           0.0088755,           0.0088755,           0.0088755
                  48,            0.059873,            0.047221,            0.029552,             0.53647,              0.4248,              0.4436,             0.20289,            0.058875,            0.027155,            0.022204,           0.0088283,           0.0088283,           0.0088283
                  49,            0.059766,            0.047241,            0.029232,             0.55834,             0.43014,             0.45741,             0.20851,            0.058646,            0.027041,            0.021521,           0.0087804,           0.0087804,           0.0087804
                  50,            0.059848,            0.047192,            0.028944,             0.55258,             0.43223,             0.45782,             0.21037,            0.058524,            0.027071,            0.021074,           0.0087316,           0.0087316,           0.0087316
                  51,            0.059566,            0.046564,            0.028701,             0.57207,             0.42243,             0.45893,             0.20997,            0.058297,            0.027064,            0.021321,            0.008682,            0.008682,            0.008682
                  52,            0.059572,            0.047369,            0.028614,             0.57231,             0.44033,             0.46879,             0.21513,            0.058154,            0.026988,               0.021,           0.0086316,           0.0086316,           0.0086316
                  53,            0.059563,            0.046918,            0.028641,             0.55629,             0.45526,             0.47213,              0.2181,             0.05793,            0.027008,            0.020971,           0.0085805,           0.0085805,           0.0085805
                  54,            0.059225,            0.046457,            0.028251,             0.59551,             0.43323,             0.47427,              0.2211,            0.057894,            0.026914,            0.020735,           0.0085286,           0.0085286,           0.0085286
                  55,            0.059386,            0.047207,            0.028003,             0.54973,             0.46418,             0.47778,             0.22335,             0.05772,            0.026913,            0.020732,           0.0084759,           0.0084759,           0.0084759
