               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,             0.04952,            0.035547,            0.022572,             0.51194,             0.41531,             0.41029,               0.117,            0.051372,            0.020918,            0.016775,           0.0087804,           0.0087804,           0.0087804
                  50,            0.049254,            0.035476,            0.021999,             0.52227,             0.41432,             0.42461,             0.12491,            0.051377,            0.021056,            0.016499,           0.0087316,           0.0087316,           0.0087316
                  51,            0.049228,             0.03552,            0.021716,             0.51278,             0.42519,              0.4301,             0.12339,            0.051051,            0.020946,            0.016347,            0.008682,            0.008682,            0.008682
                  52,            0.049137,            0.035486,            0.021514,             0.50803,             0.42581,             0.42218,             0.12103,            0.050944,            0.021033,            0.016084,           0.0086316,           0.0086316,           0.0086316
                  53,            0.049012,            0.035259,            0.021117,              0.4958,             0.44621,             0.43167,             0.12333,            0.051052,            0.020998,            0.015882,           0.0085805,           0.0085805,           0.0085805
                  54,            0.048582,            0.035006,            0.021168,             0.48397,             0.44609,             0.43102,              0.1258,            0.051027,            0.020873,            0.015726,           0.0085286,           0.0085286,           0.0085286
                  55,            0.048663,            0.035079,            0.020855,              0.5233,             0.42644,             0.43228,             0.12311,            0.050706,            0.020861,            0.015585,           0.0084759,           0.0084759,           0.0084759
                  56,            0.048119,             0.03478,            0.020835,             0.51621,             0.42953,             0.43355,             0.12724,            0.050651,            0.020964,            0.015535,           0.0084225,           0.0084225,           0.0084225
                  57,            0.048115,               0.035,            0.020342,             0.53277,             0.43089,             0.43432,             0.12727,             0.05019,            0.020807,            0.015371,           0.0083684,           0.0083684,           0.0083684
                  58,            0.047839,            0.034764,            0.019924,             0.48707,             0.46382,             0.44078,             0.13024,            0.050385,            0.020856,             0.01535,           0.0083136,           0.0083136,           0.0083136
                  59,            0.047771,            0.034848,            0.019878,             0.50792,             0.45546,             0.44319,             0.12704,            0.050156,            0.020807,            0.015154,           0.0082581,           0.0082581,           0.0082581
                  60,            0.047617,            0.034474,            0.019523,             0.50988,             0.43799,             0.43654,             0.12834,            0.050184,            0.020869,            0.014988,           0.0082019,           0.0082019,           0.0082019
                  61,            0.047373,            0.034246,            0.019512,              0.5144,             0.44794,             0.45435,             0.13368,            0.049995,            0.020777,            0.014844,            0.008145,            0.008145,            0.008145
                  62,            0.047347,            0.034469,            0.019029,             0.53841,             0.43448,              0.4426,             0.12981,            0.050121,            0.020895,            0.014752,           0.0080875,           0.0080875,           0.0080875
                  63,            0.047204,            0.034107,            0.019193,             0.52517,             0.44428,             0.44236,             0.12942,            0.050005,            0.020871,            0.014894,           0.0080294,           0.0080294,           0.0080294
                  64,            0.047097,            0.033991,            0.018922,             0.52302,             0.46208,             0.45431,             0.13546,            0.049845,            0.020842,            0.014903,           0.0079706,           0.0079706,           0.0079706
