               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.064672,            0.066283,            0.032317,             0.51295,             0.41733,             0.42726,             0.19816,            0.063793,            0.038491,            0.025344,           0.0093369,           0.0093369,           0.0093369
                  37,            0.064335,            0.065541,             0.03245,             0.50423,             0.42637,             0.42562,              0.1988,            0.064137,            0.038249,            0.024726,           0.0092995,           0.0092995,           0.0092995
                  38,             0.06449,            0.065896,            0.032108,             0.53186,             0.43212,             0.44565,              0.2071,            0.063604,            0.037873,            0.024238,           0.0092611,           0.0092611,           0.0092611
                  39,            0.064053,            0.065748,            0.031791,             0.53802,             0.43949,             0.44481,              0.2109,            0.063196,            0.038268,            0.023745,           0.0092219,           0.0092219,           0.0092219
                  40,            0.064008,            0.065306,             0.03153,             0.52508,             0.44616,             0.45482,              0.2161,            0.063182,            0.037804,            0.023414,           0.0091817,           0.0091817,           0.0091817
                  41,            0.064086,            0.065053,            0.031442,             0.52966,             0.44735,             0.45605,              0.2162,            0.062922,            0.038065,            0.023422,           0.0091406,           0.0091406,           0.0091406
                  42,            0.063514,            0.065484,            0.030993,             0.53464,             0.44383,             0.45556,             0.21426,            0.062672,            0.037872,            0.023175,           0.0090986,           0.0090986,           0.0090986
                  43,            0.063309,             0.06518,            0.030919,             0.53987,             0.46206,             0.47398,             0.22552,            0.062545,            0.037707,            0.022884,           0.0090557,           0.0090557,           0.0090557
                  44,            0.063086,            0.064986,            0.030816,             0.53793,             0.45662,             0.46983,             0.22394,            0.062537,            0.037792,            0.022716,           0.0090119,           0.0090119,           0.0090119
                  45,             0.06304,            0.064813,            0.030803,             0.56668,             0.45041,              0.4708,             0.22416,            0.062308,            0.037804,            0.022529,           0.0089673,           0.0089673,           0.0089673
                  46,            0.063247,            0.064883,            0.030611,             0.56126,             0.45146,             0.47819,             0.23037,            0.062107,            0.037709,            0.022456,           0.0089218,           0.0089218,           0.0089218
                  47,            0.062925,            0.064622,            0.030092,             0.60828,             0.43328,             0.47905,             0.23087,            0.062054,            0.037499,            0.022516,           0.0088755,           0.0088755,           0.0088755
                  48,            0.062962,            0.065315,            0.029834,              0.5905,             0.45864,             0.49014,             0.24022,            0.061725,             0.03743,             0.02175,           0.0088283,           0.0088283,           0.0088283
                  49,            0.062539,            0.064309,            0.029692,             0.60472,             0.45224,             0.48971,             0.23837,            0.061746,            0.037391,            0.021878,           0.0087804,           0.0087804,           0.0087804
                  50,            0.062722,            0.064158,            0.029826,             0.60711,              0.4563,             0.49451,             0.24273,            0.061692,            0.037224,            0.021618,           0.0087316,           0.0087316,           0.0087316
                  51,            0.062526,            0.064815,             0.02953,             0.59633,             0.47655,             0.50128,             0.24668,            0.061359,            0.037315,            0.021783,            0.008682,            0.008682,            0.008682
                  52,            0.062669,            0.063997,            0.029324,             0.57456,             0.48557,             0.50046,             0.24539,            0.061237,            0.037426,            0.021283,           0.0086316,           0.0086316,           0.0086316
                  53,            0.062099,            0.064222,            0.029281,             0.60224,             0.47344,             0.50443,             0.24743,            0.061143,            0.037279,             0.02112,           0.0085805,           0.0085805,           0.0085805
                  54,            0.062341,            0.064783,            0.028819,             0.58951,             0.49146,             0.50985,             0.25216,            0.061002,            0.037442,            0.021285,           0.0085286,           0.0085286,           0.0085286
                  55,            0.062101,            0.064007,            0.028601,             0.61197,             0.47969,             0.51572,             0.25523,            0.060879,            0.037115,              0.0207,           0.0084759,           0.0084759,           0.0084759
                  56,            0.061828,            0.063392,            0.028134,             0.61373,             0.47359,             0.51239,             0.25245,             0.06094,            0.037236,            0.020881,           0.0084225,           0.0084225,           0.0084225
                  57,             0.06167,            0.064011,            0.028547,             0.60695,             0.49503,             0.52765,             0.26209,            0.060606,             0.03703,            0.020754,           0.0083684,           0.0083684,           0.0083684
                  58,            0.061555,            0.063621,            0.028752,             0.62165,             0.47679,             0.52178,              0.2594,            0.060578,            0.036971,            0.020579,           0.0083136,           0.0083136,           0.0083136
